Filename,Section_Context,Q_No,Question,QCategory-New,QSubCategory-New,Question Form,Answer
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,2,"“ಏಯ್! ಯುವಕ, ಈ ಜಿಂಕೆ ನನ್ನ ಆಹಾರ.”",,,,
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,3,“ಇದು ನಾವು ಸಾಕಿಕೊಂಡ ಜಿಂಕೆ.”,,,,
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,4,“ನಾನು ಚುಕ್ಕಿಯನ್ನು ಬಿಟ್ಟು ಇರಲಾರೆ.”,,,,
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,1,ಈ ಪಾಠದಲ್ಲಿ ಬಂದಿರುವ ಪ್ರಾಣಿಗಳ ಹೆಸರನ್ನು ಪಟ್ಟಿಮಾಡಿ.,,,,
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,2,ಈ ಪಾಠದಲ್ಲಿ ಬಂದಿರುವ ವ್ಯಕ್ತಿಗಳ ಹೆಸರನ್ನು ಪಟ್ಟಿಮಾಡಿ.,,,,
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,3,ಅಜ್ಜಿ ಮತ್ತು ಕತೆ ಕೇಳುವ ಹುಡುಗನ ಸಂಭಾಷಣೆ ಬರೆಯಿರಿ.,,,,
kannada-7thstd,ಈ ವಾಕ್ಯಗಳನ್ನು ಯಾರು ಯಾರಿಗೆ? ಹೇಳಿದರು ಎಂಬುದನ್ನು ಬರೆಯಿರಿ.,4,ಯುವಕ ಮತ್ತು ಯುವತಿಯ ನಡುವೆ ನಡೆದ ಸಂಭಾಷಣೆಯನ್ನು ಬರೆಯಿರಿ.,,,,
kannada-7thstd,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.,1,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.: ಪುಟ್ಟಜ್ಜಿ,,,,
kannada-7thstd,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.,2,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.: ಕಾಡು,,,,
kannada-7thstd,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.,3,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.: ಚುಕ್ಕಿ,,,,
kannada-7thstd,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.,4,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.: ಮದ್ದು,,,,
kannada-7thstd,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.,5,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.: ಹಳ್ಳದ ದಂಡೆ,,,,
kannada-7thstd,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.,6,ಕೆಳಗಿನ ಪದಗಳಿಗೆ ಅರ್ಥ ಬರೆಯಿರಿ.: ಜಗಳ,,,,
kannada-7thstd,"ನಿಮ್ಮ ಮನೆಯಲ್ಲಿರುವ ಹಿರಿಯರಿಂದ ಒಂದು ಕಥೆಯನ್ನು ಕೇಳಿ ಬರೆದುಕೊಂಡು ಬನ್ನಿ,",1,"ವಸ್ತುವಾಚಕ ಅಥವಾ ನಾಮವಾಚಕ : ಯಾವುದೇ ವಸ್ತು, ವ್ಯಕ್ತಿ, ಪ್ರಾಣಿ ಹಾಗೂ ಸ್ಥಳಗಳಿಗೆ ಇರುವ",,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,2,"ಗುಣವಾಚಕ : ವಸ್ತು ಅಥವಾ ವ್ಯಕ್ತಿಗಳ ಗುಣ, ರೀತಿ ಸ್ವಭಾವಗಳನ್ನು ತಿಳಿಸುವ ವಿಶೇಷಣಗಳಿಗೆ",,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,3,ಸಂಖ್ಯಾವಾಚಕ : ಸಂಖ್ಯೆಯನ್ನು ಹೇಳುವ ಶಬ್ದಗಳೆಲ್ಲ ಸಂಖ್ಯಾ ವಾಚಕಗಳು.,,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,4,ಸಂಖ್ಯೆಯ ವಾಚಕ : ಸಂಖ್ಯೆಯಿಂದ ಕೂಡಿದ ವಸ್ತುಗಳನ್ನು ಹೇಳುವ ಶಬ್ದಗಳೆಲ್ಲಾ ಸಂಖ್ಯೆಯ ವಾಚಕಗಳು.,,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,5,ಭಾವನಾಮ : ವಸ್ತುಗಳ ಮತ್ತು ಕ್ರಿಯೆಯ ಭಾವವನ್ನು ತಿಳಿಸುವ ಶಬ್ದಗಳನ್ನು 'ಭಾವನಾಮ',,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,6,"ಪರಿಮಾಣ ವಾಚಕ : ವಸ್ತುಗಳ ಸಾಮಾನ್ಯ ಅಳತೆ, ಪರಿಮಾಣ, ಗಾತ್ರ ಇತ್ಯಾದಿಗಳನ್ನು ಹೇಳುವ",,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,7,ಪ್ರಕಾರ ವಾಚಕ : ವಸ್ತುಗಳ ಸ್ಥಿತಿ ಅಥವಾ ರೀತಿಗಳನ್ನು ತಿಳಿಸುವ ಶಬ್ದಗಳನ್ನು 'ಪ್ರಕಾರ ವಾಚಕ,,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,8,ದಿಗ್ವಾಚಕಗಳು : ದಿಕ್ಕುಗಳ ಹೆಸರನ್ನು ಸೂಚಿಸುವ ಶಬ್ದಗಳನ್ನು 'ದಿಗ್ವಾಚಕ' ಎನ್ನುವರು.,,,,
kannada-7thstd,ಅನ್ವರ್ಥನಾಮ : ವಸ್ತುವಿನ ರೂಪ ಹಾಗೂ ವ್ಯಕ್ತಿಯ ಗುಣಲಕ್ಷಣಗಳನ್ನಾಧರಿಸಿ ಅರ್ಥಕ್ಕೆ,9,ಸರ್ವನಾಮ : ನಾಮಪದಗಳ ಬದಲಾಗಿ ಬಳಸುವ ಪದಗಳಿಗೆ ಸರ್ವನಾಮಗಳು ಎನ್ನುವರು.,,,,
kannada-7thstd,General Exercise,1,"ಕಥೆಯಲ್ಲಿ ಇರುವ ಯುವಕ, ಯುವತಿ, ಕಥೆಗಾರ, ಹಳ್ಳಿ, ನದಿ ಇವುಗಳಿಗೆ ಅಂಕಿತ",,,,
kannada-7thstd,General Exercise,2,ಅಂಕಣದಲ್ಲಿರುವ ಪದಗಳಲ್ಲಿ ರೂಢನಾಮ ಮತ್ತು ಅಂಕಿತನಾಮಗಳನ್ನು ಗುರುತಿಸಿ ಪ್ರತ್ಯೇಕವಾಗಿ,,,,
kannada-7thstd,General Exercise,3,ಕೆಳಗಿನ ಪದಗಳಲ್ಲಿ ರೂಢನಾಮ ಮತ್ತು ಸರ್ವನಾಮಗಳನ್ನು ಗುರುತಿಸಿ ಪಟ್ಟಿಮಾಡಿ.,,,,
kannada-7thstd,General Exercise,4,"ಕೆಳಗಿನ ವಾಕ್ಯಗಳಲ್ಲಿ ಕಾಣುವ ಸರ್ವನಾಮಗಳ ಬದಲಿಗೆ ನಿಮಗಿಷ್ಟವಾದ ಹೆಸರಿಟ್ಟು ವಾಕ್ಯವನ್ನು ರಚಿಸಿ,",,,,
kannada-7thstd,General Exercise,2,ಸೀನಸೆಟ್ಟರು ನಮ್ಮ ಟೀಚರು,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಮಾಂಡವಿ ಟೀಚರ್ ಯಾರನ್ನು ಪರಿಚಯಿಸಿದರು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಸೀನಸೆಟ್ಟರು ಜಮೀನಿನಲ್ಲಿ ಏನನ್ನು ಬೆಳೆಯುತ್ತಿದ್ದರು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಮಕ್ಕಳು ಏನು ಹಾಕಿಕೊಂಡು ಗದ್ದೆಗೆ ಇಳಿದರು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,ಹಾಲಪ್ಪನ ಕಾಲನ್ನು ಏನು ಕಚ್ಚಿತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,5,ಮನೆಯ ಅಟ್ಟ ಮಕ್ಕಳಿಗೆ ಯಾವ ಟವರ್ ಆಗಿ ಪರಿವರ್ತಿತಗೊಂಡಿತ್ತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಸೀನಸೆಟ್ಟರ ವೇಷ ಹೇಗಿತ್ತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಮಕ್ಕಳು ಸಸಿ ಕಿತ್ತ ಬಗೆ ಹೇಗಿತ್ತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಹಾಲಪ್ಪನಿಗೆ ಹಾವು ಕಚ್ಚಿದಾಗ ಸೀನಸೆಟ್ಟರು ಏನು ಹೇಳಿದರು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಹಂಗಾರೆ ಸೀನಸೆಟ್ರು ನಮ್ಮ ಟೀಚರು,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಮುಂಚೆ ಸಸಿಗಳನ್ನು ಕೀಳಾಣ',,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಇವತ್ತು ಪೂರಾ ಕಿತ್ತೇ ಹೋಗಾಣ',,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,"""ಕೈ ಎಲ್ಲಿಗ್ ಹೋತು",,,,
kannada-7thstd,ಕೆಳಗೆ ನೀಡಿರುವ ಪದಗಳಲ್ಲಿ ಬೇಸಾಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪದಗಳನ್ನು ಮತ್ತು,1,ಕೆಳಗೆ ನೀಡಿರುವ ಪದಗಳಲ್ಲಿ ಬೇಸಾಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪದಗಳನ್ನು ಮತ್ತು: ಶಿಶುಪ್ರಾಸಗಳು,,,,
kannada-7thstd,ಕೆಳಗೆ ನೀಡಿರುವ ಪದಗಳಲ್ಲಿ ಬೇಸಾಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪದಗಳನ್ನು ಮತ್ತು,2,ಕೆಳಗೆ ನೀಡಿರುವ ಬಂಡಿ ಆಟದಲ್ಲಿ ಬಿಟ್ಟ ಪದಗಳನ್ನು ತುಂಬಿ.,,,,
kannada-7thstd,ಕೆಳಗೆ ನೀಡಿರುವ ಪದಗಳಲ್ಲಿ ಬೇಸಾಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪದಗಳನ್ನು ಮತ್ತು,1,ಪುರುಷಾರ್ಥಕ ಸರ್ವನಾಮ : ಪುರುಷಾರ್ಥಕ ಸರ್ವನಾಮಗಳಲ್ಲಿ ಮೂರು ವಿಧ.,,,,
kannada-7thstd,ಪ್ರಥಮ ಪುರುಷ : ಮಾತನಾಡುವವನಿಂದ ಹತ್ತಿರ ಅಥವಾ ದೂರವಿರುವ ವ್ಯಕ್ತಿ,2,ಆತ್ಮಾರ್ಥಕ ಸರ್ವನಾಮ : ಮಾತನಾಡುವವನು ತನ್ನನ್ನು ಹಾಗೂ ಇತರರನ್ನು ಗೌರವ,,,,
kannada-7thstd,ಪ್ರಥಮ ಪುರುಷ : ಮಾತನಾಡುವವನಿಂದ ಹತ್ತಿರ ಅಥವಾ ದೂರವಿರುವ ವ್ಯಕ್ತಿ,3,ಪ್ರಶ್ನಾರ್ಥಕ ಸರ್ವನಾಮ : ಪ್ರಶ್ನೆಯಿಂದ ಕೂಡಿದ ಎಲ್ಲ ಸರ್ವನಾಮಗಳನ್ನು ಪ್ರಶ್ನಾರ್ಥಕ,,,,
kannada-7thstd,General Exercise,3,ಹಿಲ್ಟನ್ ಹೆಡ್ ಚಳವಳಿ,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಹಿಲ್ಟನ್ ಹೆಡ್ ದ್ವೀಪ ಯಾವ ಸಾಗರದಲ್ಲಿದೆ?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಅಮೆರಿಕದಲ್ಲಿ ವಾಸವಾಗಿದ್ದ ಮೂಲನಿವಾಸಿಗಳನ್ನು ಏನೆನ್ನುತ್ತಾರೆ?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಹಿಲ್ಟನ್ ಹೆಡ್‌ನಲ್ಲಿ ಬಂದಿಳಿಯುವ ಶ್ರೀಮಂತರ ಉಡುಗೆ ತೊಡುಗೆ ಹೇಗಿತ್ತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,ಹಿಲ್ಟನ್ ಹೆಡ್ ದ್ವೀಪದಲ್ಲಿ ಏನೇನು ಕ್ರೀಡೆಗಳನ್ನು ಆಯೋಜಿಸಲಾಗುತ್ತಿತ್ತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,5,ಕಡಲತಡಿಯ ಲೈಟ್‌ಹೌಸನ್ನೇರಿದರೆ ಯಾವ ಚಿತ್ರಣವು ಕಾಣಸಿಗುತ್ತದೆ?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,6,ಹಿಲ್ಟನ್‌ ಹೆಡ್‌ನಲ್ಲಿರುವ ಸ್ಮಾರಕ ಯಾವುದು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಯುರೋಪಿಯನ್ನರು ಬಂದ ಮೇಲೆ ಹಿಲ್ಟನ್ ಹೆಡ್‌ನಲ್ಲಿ ಏನೇನು ಬದಲಾವಣೆಗಳಾದವು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಹಿಲ್ಟನ್ ಹೆಡ್ ಮೊದಲು ಹೇಗಿತ್ತು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಹಿಲ್ಟನ್ ಹೆಡ್‌ ಸ್ಮಾರಕ ಮರದ ಬಗ್ಗೆ ವಿವರಿಸಿ.,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,ಹಿಲ್ಟನ್ ಹೆಡ್ ದ್ವೀಪದಲ್ಲಿ ಏನೇನು ಕಟ್ಟಡಗಳು ನಿರ್ಮಾಣಗೊಂಡವು?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,5,ಹಿಲ್ಟನ್‌ ಹೆಡ್‌ನಲ್ಲಿ ಪರಿಸರ ಹೋರಾಟ ಹೇಗೆ ಪ್ರಾರಂಭವಾಯಿತು?,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,1,ಯುರೋಪಿಯನ್ನರ ಆಗಮನವಾದ ಮೇಲೆ ಅಮೆರಿಂಡಿಯನ್ನರ ಸಮುದಾಯವು,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,2,ಅಟ್ಲಾಂಟಿಕ್ ಸಾಗರವು ಅಮೆರಿಕದ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,3,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ವಿಧಿಯಿಲ್ಲದೆ ಕೊನೆಗೆ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,4,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ಕಟ್ಟಡಗಳಿಗೆ ತೋರುತ್ತಿದ್ದ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,5,ದ್ವೀಪದ ಸೌಂದರ್ಯವನ್ನು ಹೆಚ್ಚಿಸಿಕೊಳ್ಳಲು ಮೊದಲು ಎಲ್ಲರೂ ಸೇರಿ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,1,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ಲಾಭ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,2,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ಚುರುಕು,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,3,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ಪುರಾತನ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,4,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ಪ್ರಸಿದ್ಧ,,,,
kannada-7thstd,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.,5,ಬಿಟ್ಟಸ್ಥಳ ತುಂಬಿರಿ.: ಸಾಧಾರಣ,,,,
kannada-7thstd,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.,1,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.: ಭರಾಟೆ,,,,
kannada-7thstd,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.,2,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.: ಸುಧಾರಣೆ,,,,
kannada-7thstd,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.,3,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.: ಸಾರ್ವಭೌಮ,,,,
kannada-7thstd,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.,4,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.: ದೌಲತ್ತು,,,,
kannada-7thstd,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.,5,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.: ಹೊಯ್ದಾಟ,,,,
kannada-7thstd,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.,7,ಈ ಕೆಳಗಿನ ಪದಗಳನ್ನು ಬಳಸಿಕೊಂಡು ವಾಕ್ಯಗಳನ್ನು ರಚಿಸಿರಿ.: ಅಭಿಮಾನಿ,,,,
kannada-7thstd,ಚಟುವಟಿಕೆ.,1,"ನಿಮ್ಮೂರಿನಲ್ಲಿ ನಡೆದಿರುವ ಸಾಮಾಜಿಕ ಚಳವಳಿಗಳ ಬಗ್ಗೆ ಮಾಹಿತಿ ಸಂಗ್ರಹಿಸಿ,",,,,
kannada-7thstd,ಚಟುವಟಿಕೆ.,2,"ಹಿಲ್ಟನ್ ಹೆಡ್‌ನಲ್ಲಿ ನಡೆದ ಪರಿಸರ ಚಳವಳಿಯ ಬಗ್ಗೆ ಮಾಹಿತಿ, ಚಿತ್ರಗಳನ್ನು ಸಂಗ್ರಹಿಸಿ,",,,,
kannada-7thstd,ಚಟುವಟಿಕೆ.,3,“ಪರಿಸರವಿದ್ದರೆ ನಾವು” ವಿಷಯದ ಬಗ್ಗೆ ಚರ್ಚಾಸ್ಪರ್ಧೆ ಏರ್ಪಡಿಸಿ.,,,,
kannada-7thstd,ರಾಜು ಮನೆಯಿಂದ ಬಂದನು.,0,ರಾಜು ಮನೆಯಿಂದ ಬಂದನು.: ಪ್ರಥಮ,,,,
kannada-7thstd,ರಾಜು ಮನೆಯಿಂದ ಬಂದನು.,4,ರಾಜು ಮನೆಯಿಂದ ಬಂದನು.: ಮೈಲಾರ ಮಹಾದೇವ,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಮೋಟೆಬೆನ್ನೂರು ಎಂಬ ಹಳ್ಳಿ ಯಾವ ಜಿಲ್ಲೆಯಲ್ಲಿದೆ?,,,,
kannada-7thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಯಾವ ಬಟ್ಟೆಗಳ ವಿಚಾರ ಯಾವಾಗಲೂ ಮೈಲಾರರ ಮನಸ್ಸಿನಲ್ಲಿ ಗುನುಗುಡುತ್ತಿತ್ತು?,,,,
